2022-12-23 06:49:47,659	nyarumul	INFO	====> Epoch: 180
2022-12-23 06:50:46,942	nyarumul	INFO	Train Epoch: 181 [77%]
2022-12-23 06:50:46,943	nyarumul	INFO	[2.2176194190979004, 2.570755958557129, 6.258879661560059, 22.327829360961914, 0.9699729084968567, 1.3660274744033813, 9400, 0.000195501087985768]
2022-12-23 06:51:00,710	nyarumul	INFO	====> Epoch: 181
2022-12-23 06:52:12,730	nyarumul	INFO	====> Epoch: 182
2022-12-23 06:53:26,651	nyarumul	INFO	====> Epoch: 183
2022-12-23 06:54:39,008	nyarumul	INFO	====> Epoch: 184
2022-12-23 06:55:30,817	nyarumul	INFO	Train Epoch: 185 [62%]
2022-12-23 06:55:30,817	nyarumul	INFO	[2.229254722595215, 2.4008355140686035, 5.930339336395264, 21.16595458984375, 0.9601325392723083, 0.7594858407974243, 9600, 0.0001954033557684748]
2022-12-23 06:55:52,837	nyarumul	INFO	====> Epoch: 185
2022-12-23 06:57:05,350	nyarumul	INFO	====> Epoch: 186
2022-12-23 06:58:17,624	nyarumul	INFO	====> Epoch: 187
2022-12-23 06:59:33,675	nyarumul	INFO	====> Epoch: 188
2022-12-23 07:00:17,492	nyarumul	INFO	Train Epoch: 189 [46%]
2022-12-23 07:00:17,492	nyarumul	INFO	[2.3058207035064697, 2.6601526737213135, 5.7912750244140625, 21.838897705078125, 0.9659914970397949, 0.8169816136360168, 9800, 0.00019530567240812858]
2022-12-23 07:00:47,758	nyarumul	INFO	====> Epoch: 189
2022-12-23 07:02:01,273	nyarumul	INFO	====> Epoch: 190
2022-12-23 07:03:13,511	nyarumul	INFO	====> Epoch: 191
2022-12-23 07:04:27,220	nyarumul	INFO	====> Epoch: 192
2022-12-23 07:05:03,943	nyarumul	INFO	Train Epoch: 193 [31%]
2022-12-23 07:05:03,944	nyarumul	INFO	[1.875748872756958, 3.1007142066955566, 7.271177768707275, 22.460453033447266, 0.9816852807998657, 1.0996750593185425, 10000, 0.0001952080378803055]
2022-12-23 07:05:24,491	nyarumul	INFO	Saving model and optimizer state at iteration 193 to /content/drive/MyDrive/nyarumul/G_10000.pth
2022-12-23 07:05:27,235	nyarumul	INFO	Saving model and optimizer state at iteration 193 to /content/drive/MyDrive/nyarumul/D_10000.pth
2022-12-23 07:06:09,990	nyarumul	INFO	====> Epoch: 193
2022-12-23 07:07:23,727	nyarumul	INFO	====> Epoch: 194
2022-12-23 07:08:40,426	nyarumul	INFO	====> Epoch: 195
2022-12-23 07:09:54,508	nyarumul	INFO	====> Epoch: 196
2022-12-23 07:10:22,171	nyarumul	INFO	Train Epoch: 197 [15%]
2022-12-23 07:10:22,172	nyarumul	INFO	[2.3852052688598633, 2.637035369873047, 5.919620513916016, 21.432153701782227, 0.9749788045883179, 0.8947478532791138, 10200, 0.00019511045216059385]
2022-12-23 07:11:09,540	nyarumul	INFO	====> Epoch: 197
2022-12-23 07:12:22,592	nyarumul	INFO	====> Epoch: 198
2022-12-23 07:13:36,439	nyarumul	INFO	====> Epoch: 199
2022-12-23 07:14:52,233	nyarumul	INFO	====> Epoch: 200
2022-12-23 07:15:11,875	nyarumul	INFO	Train Epoch: 201 [0%]
2022-12-23 07:15:11,875	nyarumul	INFO	[2.2811453342437744, 2.533935785293579, 6.473402976989746, 23.105619430541992, 0.9902653098106384, 0.9881977438926697, 10400, 0.00019501291522459419]
2022-12-23 07:16:05,962	nyarumul	INFO	====> Epoch: 201
2022-12-23 07:17:19,760	nyarumul	INFO	====> Epoch: 202
2022-12-23 07:18:34,888	nyarumul	INFO	====> Epoch: 203
2022-12-23 07:19:39,960	nyarumul	INFO	Train Epoch: 204 [85%]
2022-12-23 07:19:39,961	nyarumul	INFO	[2.261030673980713, 2.8913536071777344, 5.477588176727295, 19.482877731323242, 0.9444283843040466, 1.0168275833129883, 10600, 0.00019493979452223445]
2022-12-23 07:19:50,488	nyarumul	INFO	====> Epoch: 204
2022-12-23 07:21:07,541	nyarumul	INFO	====> Epoch: 205
2022-12-23 07:22:22,835	nyarumul	INFO	====> Epoch: 206
2022-12-23 07:23:39,189	nyarumul	INFO	====> Epoch: 207
2022-12-23 07:24:35,538	nyarumul	INFO	Train Epoch: 208 [69%]
2022-12-23 07:24:35,538	nyarumul	INFO	[2.313615560531616, 2.4304983615875244, 6.46405029296875, 21.498695373535156, 0.959352433681488, 1.0642064809799194, 10800, 0.0001948423428990561]
2022-12-23 07:24:54,783	nyarumul	INFO	====> Epoch: 208
2022-12-23 07:26:10,365	nyarumul	INFO	====> Epoch: 209
2022-12-23 07:27:25,635	nyarumul	INFO	====> Epoch: 210
2022-12-23 07:28:39,927	nyarumul	INFO	====> Epoch: 211
2022-12-23 07:29:28,968	nyarumul	INFO	Train Epoch: 212 [54%]
2022-12-23 07:29:28,969	nyarumul	INFO	[2.3166277408599854, 2.6552910804748535, 6.390904426574707, 22.185894012451172, 0.9635255336761475, 0.8932442665100098, 11000, 0.000194744939992554]
2022-12-23 07:29:55,586	nyarumul	INFO	====> Epoch: 212
2022-12-23 07:31:09,162	nyarumul	INFO	====> Epoch: 213
2022-12-23 07:32:22,882	nyarumul	INFO	====> Epoch: 214
2022-12-23 07:33:35,271	nyarumul	INFO	====> Epoch: 215
2022-12-23 07:34:15,300	nyarumul	INFO	Train Epoch: 216 [38%]
2022-12-23 07:34:15,301	nyarumul	INFO	[2.2122855186462402, 2.652418851852417, 5.949382305145264, 21.550556182861328, 0.9626016616821289, 0.9287020564079285, 11200, 0.00019464758577837445]
2022-12-23 07:34:48,343	nyarumul	INFO	====> Epoch: 216
2022-12-23 07:36:00,997	nyarumul	INFO	====> Epoch: 217
2022-12-23 07:37:14,693	nyarumul	INFO	====> Epoch: 218
2022-12-23 07:38:30,295	nyarumul	INFO	====> Epoch: 219
2022-12-23 07:39:03,629	nyarumul	INFO	Train Epoch: 220 [23%]
2022-12-23 07:39:03,630	nyarumul	INFO	[2.2914798259735107, 2.476001739501953, 6.250109672546387, 21.249101638793945, 0.9729515314102173, 0.9004814624786377, 11400, 0.00019455028023217577]
2022-12-23 07:39:45,931	nyarumul	INFO	====> Epoch: 220
2022-12-23 07:40:59,156	nyarumul	INFO	====> Epoch: 221
2022-12-23 07:42:12,958	nyarumul	INFO	====> Epoch: 222
2022-12-23 07:43:26,981	nyarumul	INFO	====> Epoch: 223
2022-12-23 07:43:50,294	nyarumul	INFO	Train Epoch: 224 [8%]
2022-12-23 07:43:50,294	nyarumul	INFO	[2.2175166606903076, 2.4989638328552246, 6.344412803649902, 22.13861656188965, 0.9559261202812195, 0.9258962273597717, 11600, 0.00019445302332962857]
2022-12-23 07:44:41,293	nyarumul	INFO	====> Epoch: 224
2022-12-23 07:45:54,076	nyarumul	INFO	====> Epoch: 225
2022-12-23 07:47:06,743	nyarumul	INFO	====> Epoch: 226
2022-12-23 07:48:15,675	nyarumul	INFO	Train Epoch: 227 [92%]
